politician,polltype,subgroup,start_date,end_date,pollster_rating_name,sample_size,raw_sample_size,population,weight,approve,disapprove,approve_adjusted,disapprove_adjusted,tracking,url,poll_id,question_id,created_at,timestamp,pollster_rating_id,subpopulation
Joe Biden,potus-approve,All polls,2023-02-09,2023-02-13,Public Opinion Strategies,1000,1000,rv,0.8388860278781478,46,54,43.37984494332759,52.525518819660164,NA,https://americansforprosperity.org/new-poll-voters-want-action-from-republicans-to-reduce-healthcare-costs/,82288,169540,2023-03-01,2024-03-05T14:51:09Z,260,NA
Joe Biden,potus-approve,All polls,2023-02-10,2023-02-13,Leger,1000,1000,a,0.5931819989552856,43,54,42.233969807214166,53.22214429823985,NA,https://leger360.com/surveys/legers-north-american-tracker-february-15-2023/,82249,169204,2023-02-23,2024-03-05T14:51:09Z,572,NA
Joe Biden,potus-approve,All polls,2023-02-09,2023-02-13,Global Strategy Group/GBAO (Navigator Research),998,998,rv,0.8380467219872877,43,54,41.59953446607375,52.52178686299856,NA,https://navigatorresearch.org/americans-trust-biden-and-democrats-more-to-protect-social-security-and-medicare-than-republicans/,82211,168984,2023-02-16,2024-03-05T14:51:09Z,413,NA
Joe Biden,potus-approve,All polls,2023-02-06,2023-02-12,Morning Consult,7033,45000,a,1.1162222224612388,40,52,38.80631949336148,53.343856685714,TRUE,https://pro.morningconsult.com/trackers/global-leader-approval,82206,168979,2023-02-16,2024-03-05T14:51:09Z,218,NA
Joe Biden,potus-approve,All polls,2023-02-10,2023-02-12,Morning Consult,2009,2009,rv,0.5965822450668001,44,53,41.80631949336148,53.71954053667116,NA,https://morningconsult.com/2023/02/13/state-of-the-union-brings-no-approval-bump-for-biden/,82184,168783,2023-02-13,2024-03-05T14:51:09Z,218,NA
Joe Biden,potus-approve,All polls,2023-02-10,2023-02-11,Public Policy Polling,1056,1056,rv,0.8620548908069895,44,47,43.966726200948486,48.71335535537602,NA,https://www.publicpolicypolling.com/polls/a-happy-valentines-day-for-joe-biden/,82186,168857,2023-02-14,2024-03-05T14:51:09Z,263,NA
Joe Biden,potus-approve,All polls,2023-02-02,2023-02-08,Rasmussen Reports,1500,1500,lv,0.7264966110222968,44,54,42.47948848651595,51.35762761660418,TRUE,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,82132,168664,2023-02-09,2024-03-05T14:51:09Z,277,NA
Joe Biden,potus-approve,All polls,2023-02-04,2023-02-07,YouGov,1500,1500,a,0.515496813767252,41,50,40.73489782111722,50.7798200019007,NA,https://docs.cdn.yougov.com/gsfav7gghv/econtoplines.pdf,82126,167990,2023-02-08,2024-03-05T14:51:09Z,391,NA
Joe Biden,potus-approve,All polls,2023-02-02,2023-02-06,YouGov,1585,1585,a,0.5299013049814963,41,52,40.73489782111722,52.7798200019007,NA,https://news.yahoo.com/new-poll-shows-americans-at-odds-over-black-history-222030915.html,82129,168732,2023-02-11,2024-03-05T14:51:09Z,391,NA
Joe Biden,potus-approve,All polls,2023-02-03,2023-02-06,Premise,2194,2194,a,1.2425711691833081,39,51,44.398086572627356,48.74551191803779,NA,https://www.premise.com/wp-content/uploads/Bi-Weekly-Political-Sentiment-Tracker-February-6th-2023.pdf,82127,168030,2023-02-08,2024-03-05T14:51:09Z,709,NA
Joe Biden,potus-approve,All polls,2023-02-03,2023-02-05,Leger,1001,1001,a,0.8393053660837311,42,55,41.233969807214166,54.22214429823985,NA,https://leger360.com/surveys/joe-biden-and-kamala-harris-approval-ratings-february-6-2023/,82168,168725,2023-02-10,2024-03-05T14:51:09Z,572,NA
Joe Biden,potus-approve,All polls,2023-02-03,2023-02-05,Morning Consult,2213,2213,a,0.6261394432309095,46,49,44.80631949336148,50.343856685714,NA,https://morningconsult.com/2023/02/09/americans-want-to-see-controversial-michael-jackson-biopic/,82140,168672,2023-02-09,2024-03-05T14:51:09Z,218,NA
Joe Biden,potus-approve,All polls,2023-01-30,2023-02-05,Morning Consult,7033,45000,a,1.1162222224612388,40,52,38.80631949336148,53.343856685714,TRUE,https://pro.morningconsult.com/trackers/global-leader-approval,82135,168667,2023-02-09,2024-03-05T14:51:09Z,218,NA
Joe Biden,potus-approve,All polls,2023-02-03,2023-02-05,Ipsos,1029,1029,a,0.8509629433967631,41.08,52.28,40.48352368378699,52.43680410564387,NA,https://www.ipsos.com/en-us/reuters-ipsos-core-political-survey-presidential-approval-tracker-february-2023,82128,168056,2023-02-08,2024-03-05T14:51:09Z,154,NA
Joe Biden,potus-approve,All polls,2023-02-04,2023-02-05,Morning Consult,2203,2203,a,0.6247231567685152,44,50,42.80631949336148,51.343856685714,NA,https://morningconsult.com/2023/02/08/fans-say-tom-brady-best-quarterback-not-greatest-of-all-time-athlete/,82124,167988,2023-02-08,2024-03-05T14:51:09Z,218,NA
Joe Biden,potus-approve,All polls,2023-02-01,2023-02-04,YouGov,2030,2030,a,0.5996921648971264,45,55,44.73489782111722,55.7798200019007,NA,https://www.cbsnews.com/news/economy-views-improve-debt-ceiling-uncertainty-opinion-poll-2023-02-05/,82106,167920,2023-02-05,2024-03-05T14:51:09Z,391,NA
Joe Biden,potus-approve,All polls,2023-02-01,2023-02-03,TIPP Insights,1358,1358,a,0.751673414065494,46,44,46.15881994458367,48.891344086304095,NA,https://www.investors.com/politics/biden-approval-rating-climbs-thanks-to-investors-as-the-sp-500-rallies/,82111,167951,2023-02-06,2024-03-05T14:51:09Z,144,NA
Joe Biden,potus-approve,All polls,2023-01-31,2023-02-01,Morning Consult,2205,2205,a,0.6250066708093264,42,52,40.80631949336148,53.343856685714,NA,https://morningconsult.com/2023/02/06/eagles-favored-to-win-super-bowl-lvii/,82108,167948,2023-02-06,2024-03-05T14:51:09Z,218,NA
Joe Biden,potus-approve,All polls,2023-01-27,2023-02-01,ABC News/The Washington Post,1003,1003,a,0.8401434145861552,42,53,43.49828082826217,52.201127805806756,NA,https://www.washingtonpost.com/politics/2023/02/05/poll-biden-trump-2024/,82107,167921,2023-02-05,2024-03-05T14:51:09Z,3,NA
Joe Biden,potus-approve,All polls,2023-01-26,2023-02-01,Rasmussen Reports,1500,1500,lv,0.7264966110222968,42,55,40.47948848651595,52.35762761660418,TRUE,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,82096,167895,2023-02-02,2024-03-05T14:51:09Z,277,NA
Joe Biden,potus-approve,All polls,2023-01-01,2023-01-31,ActiVote,926,926,rv,0.8072507447839596,40,49,40.85884659158032,48.64927185775689,NA,https://www.activote.net/the-lefts-disapproval-of-joe-biden/,84901,188107,2023-12-08,2024-03-05T14:51:09Z,721,NA
Joe Biden,potus-approve,All polls,2023-01-29,2023-01-31,YouGov,1500,1500,a,0.59318199895528545,41,52,40.73489782111722,52.7798200019007,NA,https://docs.cdn.yougov.com/hakymqbmww/econtoplines.pdf,82091,167840,2023-02-01,2024-03-05T14:51:09Z,391,NA
Joe Biden,potus-approve,All polls,2023-01-26,2023-01-30,AP-NORC,1068,1068,a,0.8669390935800972,41,58,38.946238788005175,56.031305604976346,NA,https://apnorc.org/projects/bidens-approval-rating-holds-steady-after-discovery-of-classified-documents/,82097,167896,2023-02-02,2024-03-05T14:51:09Z,397,NA
Joe Biden,potus-approve,All polls,2023-01-27,2023-01-30,Beacon Research/Shaw & Co. Research,1003,1003,rv,0.8401434145861552,45,54,42.21070845461094,52.343447437266256,NA,https://www.foxnews.com/official-polls/fox-news-poll-state-union-dysfunction-dissatisfaction-disapproval,82095,167879,2023-02-01,2024-03-05T14:51:09Z,103,NA
Joe Biden,potus-approve,All polls,2023-01-26,2023-01-30,Monmouth University Polling Institute,805,805,a,0.7526635789342986,43,48,43.97040796916544,47.84415621589472,NA,https://www.monmouth.edu/polling-institute/reports/monmouthpoll_us_020123/,82093,167862,2023-02-01,2024-03-05T14:51:09Z,215,NA
Joe Biden,potus-approve,All polls,2023-01-28,2023-01-29,Morning Consult,2199,2199,a,0.6241557423401157,43,52,41.80631949336148,53.343856685714,NA,https://morningconsult.com/2023/03/08/affordable-care-act-polling-data/,82338,170457,2023-03-08,2024-03-05T14:51:09Z,218,NA
Joe Biden,potus-approve,All polls,2023-01-28,2023-01-29,Redfield & Wilton Strategies,1500,1500,rv,0.7264966110222968,39,44,40.57194418125929,51.14972883329628,NA,https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-28-29-january-2023/,82105,167904,2023-02-03,2024-03-05T14:51:09Z,562,NA
Joe Biden,potus-approve,All polls,2023-01-23,2023-01-29,Morning Consult,7033,45000,a,1.1162222224612388,40,52,38.80631949336148,53.343856685714,TRUE,https://pro.morningconsult.com/trackers/global-leader-approval,82100,167899,2023-02-02,2024-03-05T14:51:09Z,218,NA
Joe Biden,potus-approve,All polls,2023-01-28,2023-01-29,Morning Consult,2202,2202,a,0.624581351487658,44,52,42.80631949336148,53.343856685714,NA,https://morningconsult.com/2023/02/01/half-of-public-supports-new-fda-covid-vaccination-strategy/,82089,167822,2023-02-01,2024-03-05T14:51:09Z,218,NA
Joe Biden,potus-approve,All polls,2023-01-25,2023-01-27,YouGov,2005,2005,a,0.5959880394959833,44,56,43.73489782111722,56.7798200019007,NA,https://www.cbsnews.com/news/biden-documents-investigation-opinion-poll-2023-01-29/,82069,167720,2023-01-29,2024-03-05T14:51:09Z,391,NA
Joe Biden,potus-approve,All polls,2023-01-23,2023-01-26,Marist College,1257,1257,a,0.94052555419077,43,48,42.730959205031674,49.23891663818412,NA,https://maristpoll.marist.edu/polls/the-state-of-the-union/,82075,167748,2023-01-30,2024-03-05T14:51:09Z,183,NA
Joe Biden,potus-approve,All polls,2023-01-23,2023-01-25,Morning Consult,2201,2201,a,0.6244395140039424,44,53,42.80631949336148,54.343856685714,NA,https://morningconsult.com/2023/02/21/use-of-digital-health-apps-wearables-growing/,82219,169079,2023-02-21,2024-03-05T14:51:09Z,218,NA
Joe Biden,potus-approve,All polls,2023-01-23,2023-01-25,Echelon Insights,1024,1024,lv,0.8488929745236656,40,57,37.4451827892836,56.13645943898985,NA,https://echeloninsights.com/in-the-news/january-2023/,82067,167691,2023-01-27,2024-03-05T14:51:09Z,407,NA
Joe Biden,potus-approve,All polls,2023-01-19,2023-01-25,Rasmussen Reports,1500,1500,lv,0.7264966110222968,44,54,42.47948848651595,51.35762761660418,TRUE,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,82052,167568,2023-01-26,2024-03-05T14:51:09Z,277,NA
Joe Biden,potus-approve,All polls,2023-01-18,2023-01-24,Pew Research Center,5152,5152,a,1.4050170517157001,38,60,39.142454421859014,55.922141811818975,NA,https://www.pewresearch.org/politics/2023/01/31/republicans-leery-of-compromise-with-biden-majority-want-gop-to-focus-on-investigations/,82087,167792,2023-01-31,2024-03-05T14:51:09Z,253,NA
Joe Biden,potus-approve,All polls,2023-01-20,2023-01-24,Hart Research Associates/Public Opinion Strategies,1000,1000,a,0.8388860278781478,45,50,45.392350609500404,49.451177369308006,NA,https://www.nbcnews.com/meet-the-press/first-read/poll-americans-concerned-biden-documents-trumps-rcna67942?cid=sm_npd_nn_tw_mtp,82070,167721,2023-01-29,2024-03-05T14:51:09Z,221,NA
Joe Biden,potus-approve,All polls,2023-01-19,2023-01-24,McLaughlin & Associates,1000,1000,lv,0.8388860278781478,45,53,42.30499942339482,51.251606676995145,NA,https://mclaughlinonline.com/pols/wp-content/uploads/2023/01/National-January-Presentation-RELEASE-01-24-23.pdf,82063,167656,2023-01-26,2024-03-05T14:51:09Z,203,NA
Joe Biden,potus-approve,All polls,2023-01-21,2023-01-24,YouGov,1500,1500,a,0.59318199895528545,41,51,40.73489782111722,51.7798200019007,NA,https://docs.cdn.yougov.com/wl1juxd6zw/econtoplines.pdf,82044,167497,2023-01-25,2024-03-05T14:51:09Z,391,NA
Joe Biden,potus-approve,All polls,2023-01-20,2023-01-23,Global Strategy Group/GBAO (Navigator Research),1000,1000,rv,0.8388860278781478,43,55,41.59953446607375,53.52178686299856,NA,https://navigatorresearch.org/more-americans-think-trumps-handling-of-classified-documents-was-worse-than-bidens/,82078,167761,2023-01-31,2024-03-05T14:51:09Z,413,NA
Joe Biden,potus-approve,All polls,2023-01-19,2023-01-23,Premise,2288,2288,a,0.5350587346400079,35,52,40.398086572627356,49.74551191803779,NA,https://projects.fivethirtyeight.com/polls/20230125_US_Premise2.pdf,82042,167473,2023-01-25,2024-03-05T14:51:09Z,709,NA
Joe Biden,potus-approve,All polls,2023-01-20,2023-01-22,Morning Consult,2200,2200,a,0.6242976442954197,46,50,44.80631949336148,51.343856685714,NA,https://morningconsult.com/2023/02/01/social-media-platforms-alternatives/,82090,167823,2023-02-01,2024-03-05T14:51:09Z,218,NA
Joe Biden,potus-approve,All polls,2023-01-20,2023-01-22,Leger,1005,1005,a,0.5946631048787299,42,55,41.233969807214166,54.22214429823985,NA,https://leger360.com/surveys/legers-north-american-tracker-january-26-2023/,82066,167684,2023-01-27,2024-03-05T14:51:09Z,572,NA
Joe Biden,potus-approve,All polls,2023-01-02,2023-01-22,Gallup,1011,1011,a,0.8434872821890308,41,54,40.804308754528826,52.34485274009402,NA,https://news.gallup.com/poll/468806/biden-averaged-job-approval-second-year.aspx,82050,167553,2023-01-25,2024-03-05T14:51:09Z,112,NA
Joe Biden,potus-approve,All polls,2023-01-19,2023-01-22,SSRS,1004,1004,a,0.840562125509027,45,55,43.60279091531437,51.83567172358957,NA,https://www.cnn.com/2023/01/25/politics/cnn-poll-biden-documents-special-counsel,82041,167471,2023-01-25,2024-03-05T14:51:09Z,297,NA
Joe Biden,potus-approve,All polls,2023-01-20,2023-01-22,Morning Consult,1990,1990,rv,0.5937544724650282,43,55,40.80631949336148,55.71954053667116,NA,https://morningconsult.com/2023/01/23/bidens-approval-rating-unmarred-amid-classified-documents-scrutiny/,82024,167372,2023-01-23,2024-03-05T14:51:09Z,218,NA
Joe Biden,potus-approve,All polls,2023-01-15,2023-01-21,Morning Consult,7033,45000,a,1.1162222224612388,40,52,38.80631949336148,53.343856685714,TRUE,https://pro.morningconsult.com/trackers/global-leader-approval,82059,167640,2023-01-26,2024-03-05T14:51:09Z,218,NA
Joe Biden,potus-approve,All polls,2023-01-19,2023-01-21,Emerson College,1015,1015,rv,0.8451542547285166,44.2,47.8,43.310836089367186,51.15669920716361,NA,https://emersoncollegepolling.com/national-poll-bidens-approval-recovers-two-years-into-term-trump-maintains-lead-over-desantis-in-gop-primary/,82030,167414,2023-01-24,2024-03-05T14:51:09Z,88,NA
Joe Biden,potus-approve,All polls,2023-01-18,2023-01-20,Morning Consult,1986,1986,rv,0.5931574341315685,44,54,41.80631949336148,54.71954053667116,NA,https://morningconsult.com/2023/01/31/lawmakers-seek-bipartisan-push-on-big-tech-regulation/,82077,167760,2023-01-31,2024-03-05T14:51:09Z,218,NA
Joe Biden,potus-approve,All polls,2023-01-09,2023-01-20,Marquette University Law School,1000,1000,a,0.8388860278781478,43,56,41.475503938187295,53.017854417497475,NA,https://law.marquette.edu/poll/wp-content/uploads/2023/01/MLSPSC12PressRelease_NationalIssues.pdf,82046,167570,2023-01-26,2024-03-05T14:51:09Z,195,NA
Joe Biden,potus-approve,All polls,2023-01-17,2023-01-20,American Research Group,1100,1100,a,0.8798310886449139,41,54,39.97970411313195,54.68256701662923,NA,https://americanresearchgroup.com/economy/,82018,167347,2023-01-23,2024-03-05T14:51:09Z,9,NA
Joe Biden,potus-approve,All polls,2023-01-18,2023-01-20,Big Village,1012,1012,a,0.8439043340227651,38.3,51.9,39.053116163717355,53.385171337344744,NA,https://s3.amazonaws.com/cdn.big-village.com/big-village/2023/01/Big-Village-Politics-Poll-01.20.23.pdf,82017,167313,2023-01-20,2024-03-05T14:51:09Z,37,NA
Joe Biden,potus-approve,All polls,2023-01-18,2023-01-19,Morning Consult,2125,2125,a,0.6135639334434521,44,52,42.80631949336148,53.343856685714,NA,https://morningconsult.com/2023/01/31/natural-gas-stove-bans-remain-divisive/,82336,170450,2023-03-07,2024-03-05T14:51:09Z,218,NA
Joe Biden,potus-approve,All polls,2023-01-18,2023-01-19,Harris Insights & Analytics,2050,2050,rv,1.201102003964198,42,56,39.3678712314845,56.08590347382953,NA,https://harvardharrispoll.com/wp-content/uploads/2023/01/HHP_Jan2023_KeyResults.pdf,82015,167328,2023-01-20,2024-03-05T14:51:09Z,133,NA
Joe Biden,potus-approve,All polls,2023-01-14,2023-01-18,Schoen Cooperman Research,909,909,rv,0.7998064509005798,45,52,42.633675266300344,51.08414046775637,NA,https://thehill.com/opinion/white-house/3826445-the-democrats-path-forward-from-the-classified-documents-probe/,82037,167451,2023-01-24,2024-03-05T14:51:09Z,301,NA
Joe Biden,potus-approve,All polls,2023-01-12,2023-01-18,Rasmussen Reports,1500,1500,lv,0.7264966110222968,44,54,42.47948848651595,51.35762761660418,TRUE,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,82002,167264,2023-01-19,2024-03-05T14:51:09Z,277,NA
Joe Biden,potus-approve,All polls,2023-01-14,2023-01-17,YouGov,1500,1500,a,0.515496813767252,44,48,43.73489782111722,48.7798200019007,NA,https://docs.cdn.yougov.com/lcaevasr2o/econtoplines.pdf,81997,167167,2023-01-18,2024-03-05T14:51:09Z,391,NA
Joe Biden,potus-approve,All polls,2023-01-14,2023-01-16,Morning Consult,2201,2201,a,0.6244395140039424,44,50,42.80631949336148,51.343856685714,NA,https://morningconsult.com/2023/01/23/tagovailoa-concussions-nfl-hamlin-cardiac-arrest/,82019,167349,2023-01-23,2024-03-05T14:51:09Z,218,NA
Joe Biden,potus-approve,All polls,2023-01-16,2023-01-16,Redfield & Wilton Strategies,2000,2000,rv,1.186363997910571,38,46,39.57194418125929,53.14972883329628,NA,https://redfieldandwiltonstrategies.com/joe-biden-administration-approval-ratings-and-hypothetical-voting-intention-16-january-2023/,82012,167276,2023-01-20,2024-03-05T14:51:09Z,562,NA
Joe Biden,potus-approve,All polls,2023-01-12,2023-01-16,YouGov,1538,1538,a,0.5219856014466571,43,49,42.73489782111722,49.7798200019007,NA,https://news.yahoo.com/poll-two-thirds-of-americans-including-most-dems-favor-investigation-into-biden-docs-223133335.html,82001,167246,2023-01-18,2024-03-05T14:51:09Z,391,NA
Joe Biden,potus-approve,All polls,2023-01-13,2023-01-15,Morning Consult,2206,2206,a,0.625148379613054,45,50,43.80631949336148,51.343856685714,NA,https://morningconsult.com/2023/02/06/adults-with-financial-goals-optimistic-about-2023/,82109,167949,2023-02-06,2024-03-05T14:51:09Z,218,NA
Joe Biden,potus-approve,All polls,2023-01-14,2023-01-15,Morning Consult,2204,2204,a,0.6248649298684382,45,50,43.80631949336148,51.343856685714,NA,https://morningconsult.com/2023/01/25/favorite-film-directors-spielberg/,82043,167496,2023-01-25,2024-03-05T14:51:09Z,218,NA
Joe Biden,potus-approve,All polls,2023-01-13,2023-01-15,Morning Consult,2000,2000,rv,0.5952444483898346,43,55,40.80631949336148,55.71954053667116,NA,https://morningconsult.com/2023/01/23/bidens-approval-rating-unmarred-amid-classified-documents-scrutiny/,82025,167373,2023-01-23,2024-03-05T14:51:09Z,218,NA
Joe Biden,potus-approve,All polls,2023-01-13,2023-01-15,Ipsos,1035,1035,a,0.8534402788954232,39.8,52.81,39.20352368378699,52.966804105643874,NA,https://www.ipsos.com/en-us/ipsos-core-political-survey-presidential-approval-tracker-january-2023,82013,167277,2023-01-20,2024-03-05T14:51:09Z,154,NA
Joe Biden,potus-approve,All polls,2023-01-11,2023-01-15,Quinnipiac University,1659,1659,a,0.45561356000423364,36,53,39.5326283674331,51.98624842661479,NA,https://poll.qu.edu/poll-release?releaseid=3864,81998,167217,2023-01-18,2024-03-05T14:51:09Z,267,NA
Joe Biden,potus-approve,All polls,2023-01-08,2023-01-14,Morning Consult,7033,45000,a,1.1162222224612388,41,51,39.80631949336148,52.343856685714,TRUE,https://pro.morningconsult.com/trackers/global-leader-approval,82006,167268,2023-01-19,2024-03-05T14:51:09Z,218,NA
